"STATE","DISTRICT","BLOCK","VILLAGE","PUBLIC GOVERNMENT OWNED","PUBLIC COOPERATIVE SOCIETY","PUBLIC PANCHAYAT OWNED","PUBLIC OTHERS","PUBLIC TOTAL","PRIVATE GROUP OF FARMERS","PRIVATE INDIVIDUAL FARMERS","PRIVATE TOTAL","GRAND TOTAL"
"ANDHRA PRADESH","NIZAMABAD","YEDA PALLE","MALLEPAHAD",0,0,0,0,0,0,60,60,60
"ANDHRA PRADESH","NIZAMABAD","YEDA PALLE","KURNAPALLE",0,0,0,0,0,0,148,148,148
"ANDHRA PRADESH","NIZAMABAD","BODHAN","BHICKNELLI",0,0,0,0,0,0,2,2,2
"ANDHRA PRADESH","NIZAMABAD","BODHAN","HANGERGA",0,0,0,0,0,0,54,54,54
"ANDHRA PRADESH","NIZAMABAD","BODHAN","KOPPERGA",0,0,0,0,0,0,2,2,2
"ANDHRA PRADESH","NIZAMABAD","BODHAN","SIDDAPUR",0,0,0,0,0,0,76,76,76
"ANDHRA PRADESH","NIZAMABAD","BODHAN","KALDURKI",0,0,0,0,0,0,120,120,120
"ANDHRA PRADESH","NIZAMABAD","BODHAN","MAVANDI (KHURD)",0,0,0,0,0,0,136,136,136
"ANDHRA PRADESH","NIZAMABAD","BODHAN","PEGADAPALLE",0,0,0,0,0,0,306,306,306
"ANDHRA PRADESH","NIZAMABAD","BODHAN","PENTA KALAN",0,0,0,0,0,0,187,187,187
"ANDHRA PRADESH","NIZAMABAD","BODHAN","LANGADAPUR",0,0,0,0,0,0,72,72,72
"ANDHRA PRADESH","NIZAMABAD","BODHAN","MAVANDI (KALAN)",0,0,0,0,0,0,129,129,129
"ANDHRA PRADESH","NIZAMABAD","BODHAN","RAMPUR",0,0,0,0,0,0,91,91,91
"ANDHRA PRADESH","NIZAMABAD","BODHAN","TAGGELLI",0,0,0,0,0,0,60,60,60
"ANDHRA PRADESH","NIZAMABAD","BODHAN","FATHEPUR",0,0,0,0,0,0,38,38,38
"ANDHRA PRADESH","NIZAMABAD","BODHAN","SALOORA",0,0,0,0,0,0,303,303,303
"ANDHRA PRADESH","NIZAMABAD","BODHAN","JADIJAMALPUR",0,0,0,0,0,0,135,135,135
"ANDHRA PRADESH","NIZAMABAD","BODHAN","MACHAPUR",0,0,0,0,0,0,86,86,86
"ANDHRA PRADESH","NIZAMABAD","BODHAN","BANDARUPALLE",0,0,0,0,0,0,78,78,78
"ANDHRA PRADESH","NIZAMABAD","BODHAN","BARDIPUR",0,0,0,0,0,0,154,154,154
"ANDHRA PRADESH","NIZAMABAD","BODHAN","NARSAPUR",0,0,0,0,0,0,47,47,47
"ANDHRA PRADESH","NIZAMABAD","BODHAN","ACHAMPALLE (RURAL)",0,0,0,0,0,0,73,73,73
"ANDHRA PRADESH","NIZAMABAD","BODHAN","ERAJPALLE",0,0,0,0,0,0,150,150,150
"ANDHRA PRADESH","NIZAMABAD","BODHAN","LAKMAPUR",0,0,0,0,0,0,96,96,96
"ANDHRA PRADESH","NIZAMABAD","BODHAN","NAGANPALLE",0,0,0,0,0,0,91,91,91
"ANDHRA PRADESH","NIZAMABAD","BODHAN","KUMMAMPALLE",0,0,0,0,0,0,133,133,133
"ANDHRA PRADESH","NIZAMABAD","BODHAN","KHAJAPUR",0,0,0,0,0,0,102,102,102
"ANDHRA PRADESH","NIZAMABAD","BODHAN","HUNSA",0,0,0,0,0,0,363,363,363
"ANDHRA PRADESH","NIZAMABAD","BODHAN","MANDHARNA",0,0,0,0,0,0,174,174,174
"ANDHRA PRADESH","NIZAMABAD","BODHAN","SALAMPAD",0,0,0,0,0,0,128,128,128
"ANDHRA PRADESH","NIZAMABAD","BODHAN","PENTA KHURD",0,0,0,0,0,0,259,259,259
"ANDHRA PRADESH","NIZAMABAD","BODHAN","NAGORA",0,0,0,0,0,0,154,154,154
"ANDHRA PRADESH","NIZAMABAD","BODHAN","LADMAVANDI",0,0,0,0,0,0,134,134,134
"ANDHRA PRADESH","NIZAMABAD","BODHAN","MINARPALLE",0,0,0,0,0,0,104,104,104
"ANDHRA PRADESH","NIZAMABAD","BODHAN","BHAVANIPET",0,0,0,0,0,0,159,159,159
"ANDHRA PRADESH","NIZAMABAD","BODHAN","SANGAM",0,0,0,0,0,0,274,274,274
"ANDHRA PRADESH","NIZAMABAD","BODHAN","OOTPALLE",0,0,0,0,0,0,277,277,277
"ANDHRA PRADESH","NIZAMABAD","BODHAN","AMDAPUR",0,0,0,0,0,0,164,164,164
"ANDHRA PRADESH","NIZAMABAD","BODHAN","MITTAPUR",0,0,0,0,0,0,56,56,56
"ANDHRA PRADESH","NIZAMABAD","BODHAN","BELLAL THARFA",0,0,0,0,0,0,125,125,125
"ANDHRA PRADESH","NIZAMABAD","BODHAN","DOUTYAL THARFA",0,0,0,0,0,0,49,49,49
"ANDHRA PRADESH","NIZAMABAD","BODHAN","CHEKKI THARFA",0,0,0,0,0,0,116,116,116
"ANDHRA PRADESH","NIZAMABAD","BODHAN","PANDU THARFA",0,0,0,0,0,0,222,222,222
"ANDHRA PRADESH","NIZAMABAD","BODHAN","DUDYAL THARFA",0,0,0,0,0,0,221,221,221
"ANDHRA PRADESH","NIZAMABAD","KOTGIRI","SOMPUR",0,0,0,0,0,0,14,14,14
"ANDHRA PRADESH","NIZAMABAD","KOTGIRI","TAKLI",0,0,0,0,0,0,29,29,29
"ANDHRA PRADESH","NIZAMABAD","KOTGIRI","VALLABHAPUR",0,0,0,0,0,0,47,47,47
"ANDHRA PRADESH","NIZAMABAD","KOTGIRI","DOMALEDGI",0,0,0,0,0,0,38,38,38
"ANDHRA PRADESH","NIZAMABAD","KOTGIRI","KOLLUR",0,0,0,0,0,0,50,50,50
"ANDHRA PRADESH","NIZAMABAD","KOTGIRI","SUNKINI",0,0,0,0,0,0,2,2,2
"ANDHRA PRADESH","NIZAMABAD","KOTGIRI","HUMNAPUR",0,0,0,0,0,0,25,25,25
"ANDHRA PRADESH","NIZAMABAD","KOTGIRI","HEGDOLI",0,0,0,0,0,0,161,161,161
"ANDHRA PRADESH","NIZAMABAD","KOTGIRI","YADGARPUR",0,0,0,0,0,0,35,35,35
"ANDHRA PRADESH","NIZAMABAD","KOTGIRI","ETHONDA",0,0,0,0,0,0,267,267,267
"ANDHRA PRADESH","NIZAMABAD","KOTGIRI","SIDDAPUR",0,0,0,0,0,0,53,53,53
"ANDHRA PRADESH","NIZAMABAD","KOTGIRI","RAIKUR",0,0,0,0,0,0,218,218,218
"ANDHRA PRADESH","NIZAMABAD","KOTGIRI","LINGAMPALLE",0,0,0,0,0,0,111,111,111
"ANDHRA PRADESH","NIZAMABAD","KOTGIRI","RANAMPALLE",0,0,0,0,0,0,124,124,124
"ANDHRA PRADESH","NIZAMABAD","KOTGIRI","CHIKATPALLE",0,0,0,0,0,0,89,89,89
"ANDHRA PRADESH","NIZAMABAD","KOTGIRI","SAILAMPUR",0,0,0,28,28,0,55,55,83
"ANDHRA PRADESH","NIZAMABAD","KOTGIRI","AMRAPUR",0,0,0,0,0,0,59,59,59
"ANDHRA PRADESH","NIZAMABAD","KOTGIRI","KOTGIRI",0,0,0,0,0,0,378,378,378
"ANDHRA PRADESH","NIZAMABAD","KOTGIRI","ZAINAPUR",0,0,0,0,0,0,25,25,25
"ANDHRA PRADESH","NIZAMABAD","KOTGIRI","KAREGOAN",0,0,0,0,0,0,95,95,95
"ANDHRA PRADESH","NIZAMABAD","KOTGIRI","HANGERGA",0,0,0,0,0,0,117,117,117
"ANDHRA PRADESH","NIZAMABAD","KOTGIRI","TIRMALAPUR",0,0,0,0,0,0,72,72,72
"ANDHRA PRADESH","NIZAMABAD","KOTGIRI","POTANGAL",0,0,0,0,0,0,174,174,174
"ANDHRA PRADESH","NIZAMABAD","KOTGIRI","MALKAPUR",0,0,0,0,0,0,43,43,43
"ANDHRA PRADESH","NIZAMABAD","KOTGIRI","MIRZAPUR",0,0,0,0,0,0,35,35,35
"ANDHRA PRADESH","NIZAMABAD","KOTGIRI","EKLASPUR",0,0,0,0,0,0,167,167,167
"ANDHRA PRADESH","NIZAMABAD","KOTGIRI","ROZAPUR",0,0,0,0,0,0,6,6,6
"ANDHRA PRADESH","NIZAMABAD","KOTGIRI","RAMPUR",0,0,0,0,0,0,121,121,121
"ANDHRA PRADESH","NIZAMABAD","KOTGIRI","FAKEERABAD",0,0,0,0,0,0,12,12,12
"ANDHRA PRADESH","NIZAMABAD","KOTGIRI","KOTHAPALLE",0,0,0,0,0,0,186,186,186
"ANDHRA PRADESH","NIZAMABAD","KOTGIRI","JALLAPALLE",0,0,0,0,0,0,130,130,130
"ANDHRA PRADESH","NIZAMABAD","KOTGIRI","KODCHERLA",0,0,0,0,0,0,98,98,98
"ANDHRA PRADESH","NIZAMABAD","KOTGIRI","KALLUR",0,0,0,0,0,0,228,228,228
"ANDHRA PRADESH","NIZAMABAD","KOTGIRI","BAREEDPUR",0,0,0,0,0,0,63,63,63
"ANDHRA PRADESH","NIZAMABAD","KOTGIRI","SUDLAM",0,0,0,0,0,0,71,71,71
"ANDHRA PRADESH","NIZAMABAD","KOTGIRI","ADKAS PALLE",0,0,0,0,0,0,60,60,60
"ANDHRA PRADESH","NIZAMABAD","KOTGIRI","BASWAPUR",0,0,0,0,0,0,41,41,41
"ANDHRA PRADESH","NIZAMABAD","KOTGIRI","GANNAVARAM",0,0,0,0,0,0,28,28,28
"ANDHRA PRADESH","NIZAMABAD","KOTGIRI","LINGAPUR",0,0,0,0,0,0,88,88,88
"ANDHRA PRADESH","NIZAMABAD","MADNUR","SALABATHPUR",0,0,0,0,0,0,1,1,1
"ANDHRA PRADESH","NIZAMABAD","MADNUR","CHINNA SHAKKERGA",0,0,0,0,0,0,11,11,11
"ANDHRA PRADESH","NIZAMABAD","MADNUR","PEDDA SHAKKERGA",0,0,0,0,0,0,29,29,29
"ANDHRA PRADESH","NIZAMABAD","MADNUR","GOJEGAON",0,0,0,0,0,0,8,8,8
"ANDHRA PRADESH","NIZAMABAD","MADNUR","SONALA",0,0,0,0,0,0,1,1,1
"ANDHRA PRADESH","NIZAMABAD","MADNUR","THADI HIPPERGA",0,0,0,0,0,0,1,1,1
"ANDHRA PRADESH","NIZAMABAD","MADNUR","LIMBOOR",0,0,0,0,0,0,14,14,14
"ANDHRA PRADESH","NIZAMABAD","MADNUR","HASSA TAKLI",0,0,0,0,0,0,5,5,5
"ANDHRA PRADESH","NIZAMABAD","MADNUR","PEDDA TAKLI",0,0,0,0,0,0,76,76,76
"ANDHRA PRADESH","NIZAMABAD","MADNUR","SIRPUR",0,0,0,0,0,0,143,143,143
"ANDHRA PRADESH","NIZAMABAD","MADNUR","MAHDAN HIPPARGA",0,0,0,0,0,0,206,206,206
"ANDHRA PRADESH","NIZAMABAD","MADNUR","ELEGAON",0,0,0,0,0,0,33,33,33
"ANDHRA PRADESH","NIZAMABAD","MADNUR","KURLA",0,0,0,0,0,0,291,291,291
"ANDHRA PRADESH","NIZAMABAD","MADNUR","ENBHURA",0,0,0,0,0,0,160,160,160
"ANDHRA PRADESH","NIZAMABAD","MADNUR","DONGLI",0,0,0,0,0,0,109,109,109
"ANDHRA PRADESH","NIZAMABAD","MADNUR","MOGHA",0,0,0,0,0,0,51,51,51
"ANDHRA PRADESH","NIZAMABAD","MADNUR","MADNUR",0,0,0,0,0,0,26,26,26
"ANDHRA PRADESH","NIZAMABAD","MADNUR","KEROOR",0,0,0,0,0,0,30,30,30
"ANDHRA PRADESH","NIZAMABAD","MADNUR","AWALGAON",0,0,0,0,0,0,44,44,44
"ANDHRA PRADESH","NIZAMABAD","MADNUR","MAINUR",0,0,0,0,0,0,36,36,36
"ANDHRA PRADESH","NIZAMABAD","MADNUR","LACHMAPUR",0,0,0,0,0,0,21,21,21
"ANDHRA PRADESH","NIZAMABAD","MADNUR","MAREPALLE",0,0,0,0,0,0,33,33,33
"ANDHRA PRADESH","NIZAMABAD","MADNUR","DHOTI",0,0,0,0,0,0,28,28,28
"ANDHRA PRADESH","NIZAMABAD","MADNUR","MALLAPUR",0,0,0,0,0,0,12,12,12
"ANDHRA PRADESH","NIZAMABAD","MADNUR","LACHAN",0,0,0,0,0,0,40,40,40
"ANDHRA PRADESH","NIZAMABAD","MADNUR","SULTANPET",0,0,0,0,0,0,20,20,20
"ANDHRA PRADESH","NIZAMABAD","MADNUR","HAJIPUR",0,0,0,0,0,0,4,4,4
"ANDHRA PRADESH","NIZAMABAD","MADNUR","RUSEGAON",0,0,0,0,0,0,20,20,20
"ANDHRA PRADESH","NIZAMABAD","MADNUR","SHEKHAPUR",0,0,0,0,0,0,41,41,41
"ANDHRA PRADESH","NIZAMABAD","MADNUR","CHINNA EKLARA",0,0,0,0,0,0,28,28,28
"ANDHRA PRADESH","NIZAMABAD","MADNUR","KOTCHIRA",0,0,0,0,0,0,99,99,99
"ANDHRA PRADESH","NIZAMABAD","MADNUR","PEDDA THADGUR",0,0,0,0,0,0,89,89,89
"ANDHRA PRADESH","NIZAMABAD","MADNUR","CHINNA THADUGUR",0,0,0,0,0,0,17,17,17
"ANDHRA PRADESH","NIZAMABAD","MADNUR","KHARG",0,0,0,0,0,0,14,14,14
"ANDHRA PRADESH","NIZAMABAD","MADNUR","ANTAPUR",0,0,0,0,0,0,19,19,19
"ANDHRA PRADESH","NIZAMABAD","MADNUR","SOMOOR",0,0,0,0,0,0,36,36,36
"ANDHRA PRADESH","NIZAMABAD","MADNUR","DHANNUR",0,0,0,0,0,0,39,39,39
"ANDHRA PRADESH","NIZAMABAD","MADNUR","PEDDA EKLARA",0,0,0,0,0,0,107,107,107
"ANDHRA PRADESH","NIZAMABAD","MADNUR","RACHOOR",0,0,0,0,0,0,18,18,18
"ANDHRA PRADESH","NIZAMABAD","JUKKAL","CHANDEGAON",0,0,0,0,0,0,32,32,32
"ANDHRA PRADESH","NIZAMABAD","JUKKAL","MADHAPUR",0,0,0,0,0,0,17,17,17
"ANDHRA PRADESH","NIZAMABAD","JUKKAL","KATHALWADI",0,0,0,0,0,0,5,5,5
"ANDHRA PRADESH","NIZAMABAD","JUKKAL","BIJJALWADI",0,0,0,0,0,0,15,15,15
"ANDHRA PRADESH","NIZAMABAD","JUKKAL","PADAMPALLE",0,0,0,0,0,0,24,24,24
"ANDHRA PRADESH","NIZAMABAD","JUKKAL","NAGULGAON",0,0,0,0,0,0,44,44,44
"ANDHRA PRADESH","NIZAMABAD","JUKKAL","CHINNA EDGI",0,0,0,0,0,0,8,8,8
"ANDHRA PRADESH","NIZAMABAD","JUKKAL","PEDDA EDGI",0,0,0,0,0,0,41,41,41
"ANDHRA PRADESH","NIZAMABAD","JUKKAL","KANTHALI",0,0,0,0,0,0,24,24,24
"ANDHRA PRADESH","NIZAMABAD","JUKKAL","PEDDA GHULLA",0,0,0,0,0,0,19,19,19
"ANDHRA PRADESH","NIZAMABAD","JUKKAL","CHINNA GHULLA",0,0,0,0,0,0,8,8,8
"ANDHRA PRADESH","NIZAMABAD","JUKKAL","GUNDUR",0,0,0,0,0,0,19,19,19
"ANDHRA PRADESH","NIZAMABAD","JUKKAL","JUKKAL",0,0,0,0,0,0,53,53,53
"ANDHRA PRADESH","NIZAMABAD","JUKKAL","LONGAON",0,0,0,0,0,0,17,17,17
"ANDHRA PRADESH","NIZAMABAD","JUKKAL","LADEGAON",0,0,0,0,0,0,23,23,23
"ANDHRA PRADESH","NIZAMABAD","JUKKAL","RUDRAPAHAD",0,0,0,0,0,0,16,16,16
"ANDHRA PRADESH","NIZAMABAD","JUKKAL","KHANDEBALLOOR",0,0,0,0,0,0,25,25,25
"ANDHRA PRADESH","NIZAMABAD","JUKKAL","KHEMRAJAKALLALI",0,0,0,0,0,0,20,20,20
"ANDHRA PRADESH","NIZAMABAD","JUKKAL","KOWLAS",0,0,0,0,0,0,14,14,14
"ANDHRA PRADESH","NIZAMABAD","JUKKAL","MAHAMMADABAD",0,0,0,0,0,0,14,14,14
"ANDHRA PRADESH","NIZAMABAD","JUKKAL","WAJRAKHANDI",0,0,0,0,0,0,8,8,8
"ANDHRA PRADESH","NIZAMABAD","JUKKAL","BANGARPALLE",0,0,0,0,0,0,9,9,9
"ANDHRA PRADESH","NIZAMABAD","JUKKAL","BASWAPUR",0,0,0,0,0,0,19,19,19
"ANDHRA PRADESH","NIZAMABAD","JUKKAL","KHANAPUR",0,0,0,0,0,0,21,21,21
"ANDHRA PRADESH","NIZAMABAD","JUKKAL","DOSTPALLE",0,0,0,0,0,0,9,9,9
"ANDHRA PRADESH","NIZAMABAD","JUKKAL","SIDDAPUR",0,0,0,0,0,0,19,19,19
"ANDHRA PRADESH","NIZAMABAD","JUKKAL","SOPOOR",0,0,0,0,0,0,2,2,2
"ANDHRA PRADESH","NIZAMABAD","JUKKAL","LINGAMPALLE",0,0,0,0,0,0,2,2,2
"ANDHRA PRADESH","NIZAMABAD","JUKKAL","POCHARAM",0,0,0,0,0,0,15,15,15
"ANDHRA PRADESH","NIZAMABAD","JUKKAL","SHIVAPUR",0,0,0,0,0,0,25,25,25
"ANDHRA PRADESH","NIZAMABAD","BICHKUNDA","RAJOLA",0,0,0,0,0,0,20,20,20
"ANDHRA PRADESH","NIZAMABAD","BICHKUNDA","MISANKALLALI",0,0,0,0,0,0,6,6,6
"ANDHRA PRADESH","NIZAMABAD","BICHKUNDA","GUNDEKALLOOR",0,0,0,0,0,0,1,1,1
"ANDHRA PRADESH","NIZAMABAD","BICHKUNDA","KHATGAON",0,0,0,0,0,0,95,95,95
"ANDHRA PRADESH","NIZAMABAD","BICHKUNDA","SHETLOOR",0,0,0,0,0,0,97,97,97
"ANDHRA PRADESH","NIZAMABAD","BICHKUNDA","MEKA",0,0,0,0,0,0,24,24,24
"ANDHRA PRADESH","NIZAMABAD","BICHKUNDA","HUSGUL",0,0,0,0,0,0,133,133,133
"ANDHRA PRADESH","NIZAMABAD","BICHKUNDA","SIRSAMUNDAR",0,0,0,0,0,0,12,12,12
"ANDHRA PRADESH","NIZAMABAD","BICHKUNDA","GOPANPALLE",0,0,0,0,0,0,16,16,16
"ANDHRA PRADESH","NIZAMABAD","BICHKUNDA","BICHKUNDA",0,0,0,0,0,0,36,36,36
"ANDHRA PRADESH","NIZAMABAD","BICHKUNDA","KANDARPALLE",0,0,0,0,0,0,47,47,47
"ANDHRA PRADESH","NIZAMABAD","BICHKUNDA","FATHLAPUR",0,0,0,0,0,0,48,48,48
"ANDHRA PRADESH","NIZAMABAD","BICHKUNDA","DOWLATHAPUR",0,0,0,0,0,0,16,16,16
"ANDHRA PRADESH","NIZAMABAD","BICHKUNDA","MALKAPUR",0,0,0,0,0,0,12,12,12
"ANDHRA PRADESH","NIZAMABAD","BICHKUNDA","CHINNA DHADGI",0,0,0,0,0,0,8,8,8
"ANDHRA PRADESH","NIZAMABAD","BICHKUNDA","CHINNA DEVADA",0,0,0,0,0,0,14,14,14
"ANDHRA PRADESH","NIZAMABAD","BICHKUNDA","PEDDA DEVADA",0,0,0,0,0,0,16,16,16
"ANDHRA PRADESH","NIZAMABAD","BICHKUNDA","PEDDA DHADGI",0,0,0,0,0,0,8,8,8
"ANDHRA PRADESH","NIZAMABAD","BICHKUNDA","PULKAL",0,0,0,0,0,0,136,136,136
"ANDHRA PRADESH","NIZAMABAD","BICHKUNDA","WAJIDNAGAR",0,0,0,0,0,0,114,114,114
"ANDHRA PRADESH","NIZAMABAD","BICHKUNDA","GUNDENEMALI",0,0,0,0,0,0,152,152,152
"ANDHRA PRADESH","NIZAMABAD","BICHKUNDA","BANDARANJAL",0,0,0,0,0,0,195,195,195
"ANDHRA PRADESH","NIZAMABAD","BICHKUNDA","RAJAPUR",0,0,0,0,0,0,99,99,99
"ANDHRA PRADESH","NIZAMABAD","BICHKUNDA","LINGAPUR",0,0,0,0,0,0,18,18,18
"ANDHRA PRADESH","NIZAMABAD","BICHKUNDA","TUPDAL (KOWLASA)",0,0,0,0,0,0,10,10,10
"ANDHRA PRADESH","NIZAMABAD","BICHKUNDA","PEDDA TAKKADPALLE",0,0,0,0,0,0,10,10,10
"ANDHRA PRADESH","NIZAMABAD","BICHKUNDA","JAGANNATHAPALLE",0,0,0,0,0,0,72,72,72
"ANDHRA PRADESH","NIZAMABAD","BICHKUNDA","CHINNA TAKKADPALLE",0,0,0,0,0,0,8,8,8
"ANDHRA PRADESH","NIZAMABAD","BICHKUNDA","MANYAPUR",0,0,0,0,0,0,100,100,100
"ANDHRA PRADESH","NIZAMABAD","BICHKUNDA","SEETHARAMPALLE",0,0,0,0,0,0,184,184,184
"ANDHRA PRADESH","NIZAMABAD","BICHKUNDA","SHANTHAPUR",0,0,0,0,0,0,123,123,123
"ANDHRA PRADESH","NIZAMABAD","BICHKUNDA","MALKAPUR(KODAPGALPAT",0,0,0,0,0,0,19,19,19
"ANDHRA PRADESH","NIZAMABAD","BICHKUNDA","PEDDA KODAPGHAL",0,0,0,0,0,0,57,57,57
"ANDHRA PRADESH","NIZAMABAD","BICHKUNDA","WADLAM",0,0,0,0,0,0,79,79,79
"ANDHRA PRADESH","NIZAMABAD","BICHKUNDA","ANJANI",0,0,0,0,0,0,62,62,62
"ANDHRA PRADESH","NIZAMABAD","BICHKUNDA","KHASLABAD",0,0,0,0,0,0,303,303,303
"ANDHRA PRADESH","NIZAMABAD","BICHKUNDA","BEGAMPUR",0,0,0,0,0,0,34,34,34
"ANDHRA PRADESH","NIZAMABAD","BIRKOOR","BARANGEDGI",0,0,0,0,0,0,122,122,122
"ANDHRA PRADESH","NIZAMABAD","BIRKOOR","SHAMBAPUR",0,0,0,0,0,0,22,22,22
"ANDHRA PRADESH","NIZAMABAD","BIRKOOR","MALLAPUR",0,0,0,0,0,0,49,49,49
"ANDHRA PRADESH","NIZAMABAD","BIRKOOR","BAIRAPUR",0,0,0,0,0,0,79,79,79
"ANDHRA PRADESH","NIZAMABAD","BIRKOOR","BOPPASPALLE",0,0,0,0,0,0,53,53,53
"ANDHRA PRADESH","NIZAMABAD","BIRKOOR","MYLARAM",0,0,0,0,0,0,241,241,241
"ANDHRA PRADESH","NIZAMABAD","BIRKOOR","NASURULLABAD",0,0,0,0,0,0,70,70,70
"ANDHRA PRADESH","NIZAMABAD","BIRKOOR","NAMLI",0,0,0,0,0,0,60,60,60
"ANDHRA PRADESH","NIZAMABAD","BIRKOOR","POSHETPALLE",0,0,0,0,0,0,46,46,46
"ANDHRA PRADESH","NIZAMABAD","BIRKOOR","BOMMANDEVPALLE",0,0,0,0,0,0,138,138,138
"ANDHRA PRADESH","NIZAMABAD","BIRKOOR","TIMMANAGAR",0,0,0,0,0,0,49,49,49
"ANDHRA PRADESH","NIZAMABAD","BIRKOOR","HAJIPUR",0,0,0,0,0,0,87,87,87
"ANDHRA PRADESH","NIZAMABAD","BIRKOOR","DOLATHAPUR",0,0,0,0,0,0,12,12,12
"ANDHRA PRADESH","NIZAMABAD","BIRKOOR","SANGAM",0,0,0,0,0,0,160,160,160
"ANDHRA PRADESH","NIZAMABAD","BIRKOOR","ANKOLE",0,0,0,0,0,0,90,90,90
"ANDHRA PRADESH","NIZAMABAD","BIRKOOR","BASWAIPALLE",0,0,0,0,0,0,80,80,80
"ANDHRA PRADESH","NIZAMABAD","BIRKOOR","KAMSHETPALLE",0,0,0,0,0,0,30,30,30
"ANDHRA PRADESH","NIZAMABAD","BIRKOOR","NACHPALLE",0,0,0,0,0,0,53,53,53
"ANDHRA PRADESH","NIZAMABAD","BIRKOOR","MIRZAPUR",0,0,0,0,0,0,119,119,119
"ANDHRA PRADESH","NIZAMABAD","BIRKOOR","TIMMAPUR",0,0,0,0,0,0,145,145,145
"ANDHRA PRADESH","NIZAMABAD","BIRKOOR","BIRKOOR",0,0,0,0,0,0,440,440,440
"ANDHRA PRADESH","NIZAMABAD","BIRKOOR","KISHTAPUR",0,0,0,0,0,0,71,71,71
"ANDHRA PRADESH","NIZAMABAD","BIRKOOR","CHINCHOLI",0,0,0,0,0,0,57,57,57
"ANDHRA PRADESH","NIZAMABAD","BIRKOOR","CHINNA ANNARAM",0,0,0,0,0,0,101,101,101
"ANDHRA PRADESH","NIZAMABAD","BIRKOOR","VEERAPUR",0,0,0,0,0,0,110,110,110
"ANDHRA PRADESH","NIZAMABAD","BIRKOOR","DURGAMPALLE",0,0,0,0,0,0,27,27,27
"ANDHRA PRADESH","NIZAMABAD","BIRKOOR","DURKI",0,0,0,0,0,0,50,50,50
"ANDHRA PRADESH","NIZAMABAD","BIRKOOR","SULTANPUR",0,0,0,0,0,0,75,75,75
"ANDHRA PRADESH","NIZAMABAD","BIRKOOR","PEDDA DAMRACHA",0,0,0,0,0,0,190,190,190
"ANDHRA PRADESH","NIZAMABAD","BIRKOOR","CHINNA DAMRANCH",0,0,0,0,0,0,66,66,66
"ANDHRA PRADESH","NIZAMABAD","VARNI","RUDRUR",0,0,0,0,0,0,160,160,160
"ANDHRA PRADESH","NIZAMABAD","VARNI","AKBAR NAGAR",0,0,0,0,0,0,1,1,1
"ANDHRA PRADESH","NIZAMABAD","VARNI","BOPPAPUR",0,0,0,0,0,0,200,200,200
"ANDHRA PRADESH","NIZAMABAD","VARNI","HUMNAPUR",0,0,0,0,0,0,274,274,274
"ANDHRA PRADESH","NIZAMABAD","VARNI","GHANPUR",0,0,0,0,0,0,192,192,192
"ANDHRA PRADESH","NIZAMABAD","VARNI","GOVOOR",0,0,0,0,0,0,237,237,237
"ANDHRA PRADESH","NIZAMABAD","VARNI","MOSRA",0,0,0,0,0,0,378,378,378
"ANDHRA PRADESH","NIZAMABAD","VARNI","CHINTAKUNTA",0,0,0,0,0,0,223,223,223
"ANDHRA PRADESH","NIZAMABAD","VARNI","THIMMAPUR",0,0,0,0,0,0,86,86,86
"ANDHRA PRADESH","NIZAMABAD","VARNI","KAREGAON",0,0,0,0,0,0,278,278,278
"ANDHRA PRADESH","NIZAMABAD","VARNI","LAXMAPUR",0,0,0,0,0,0,170,170,170
"ANDHRA PRADESH","NIZAMABAD","VARNI","RAJPET",0,0,0,0,0,0,46,46,46
"ANDHRA PRADESH","NIZAMABAD","VARNI","CHANDUR",0,0,0,0,0,0,652,652,652
"ANDHRA PRADESH","NIZAMABAD","VARNI","SHANKOORA",0,0,0,0,0,0,270,270,270
"ANDHRA PRADESH","NIZAMABAD","VARNI","VARNI",0,0,0,0,0,0,476,476,476
"ANDHRA PRADESH","NIZAMABAD","VARNI","AMBAM",0,0,0,0,0,0,116,116,116
"ANDHRA PRADESH","NIZAMABAD","VARNI","KONDAPUR",0,0,0,0,0,0,110,110,110
"ANDHRA PRADESH","NIZAMABAD","VARNI","TAGLEPALLE",0,0,0,0,0,0,188,188,188
"ANDHRA PRADESH","NIZAMABAD","VARNI","MALLARAM",0,0,0,0,0,0,210,210,210
"ANDHRA PRADESH","NIZAMABAD","VARNI","JAKHORA",0,0,0,0,0,0,372,372,372
"ANDHRA PRADESH","NIZAMABAD","VARNI","KHUNIPUR",0,0,0,0,0,0,273,273,273
"ANDHRA PRADESH","NIZAMABAD","VARNI","JALALPUR",0,0,0,0,0,0,201,201,201
"ANDHRA PRADESH","NIZAMABAD","VARNI","SAYEEDPUR",0,0,0,0,0,0,156,156,156
"ANDHRA PRADESH","NIZAMABAD","VARNI","MEDPALLE",0,0,0,0,0,0,130,130,130
"ANDHRA PRADESH","NIZAMABAD","VARNI","SIDDAPUR",0,0,0,0,0,0,14,14,14
"ANDHRA PRADESH","NIZAMABAD","VARNI","PEDMAL",0,0,0,0,0,0,78,78,78
"ANDHRA PRADESH","NIZAMABAD","DICH PALLE","AREPALLE",0,0,0,0,0,0,31,31,31
"ANDHRA PRADESH","NIZAMABAD","DICH PALLE","BARDIPUR",0,0,0,0,0,0,325,325,325
