"id","aggregation_level","parent_type","parent_id","aggregation_level_value","metric","value","difference_from_previous_value","is_positive_value","created_at","updated_at","aggregation_index","aggregation_value_to_display"
6376102,"monthly","Impl::Output",3758780,"2016_February","pageviews",5,0,f,"2016-03-04 06:41:04.036599","2016-03-08 11:57:05.396576",1,"February"
6376104,"monthly","Impl::Output",3758782,"2016_February","pageviews",5,0,f,"2016-03-04 06:41:04.087197","2016-03-08 11:57:05.429878",1,"February"
6376110,"monthly","Impl::Output",3758788,"2016_February","pageviews",5,0,f,"2016-03-04 06:41:04.288773","2016-03-08 11:57:05.493651",1,"February"
6376114,"monthly","Impl::Output",3758790,"2016_February","pageviews",5,0,f,"2016-03-04 06:41:04.403558","2016-03-08 11:57:05.526891",1,"February"
6376126,"monthly","Impl::Output",3758801,"2016_February","pageviews",5,0,f,"2016-03-04 06:41:04.811841","2016-03-08 11:57:05.638339",1,"February"
6376145,"monthly","Impl::Output",3758820,"2016_February","pageviews",5,0,f,"2016-03-04 06:41:05.380678","2016-03-08 11:57:05.752159",1,"February"
6376148,"monthly","Impl::Output",3758822,"2016_February","pageviews",5,0,f,"2016-03-04 06:41:05.464605","2016-03-08 11:57:05.785454",1,"February"
6376154,"monthly","Impl::Output",3758828,"2016_February","pageviews",5,0,f,"2016-03-04 06:41:05.706031","2016-03-08 11:57:05.885558",1,"February"
6376160,"monthly","Impl::Output",3758834,"2016_February","pageviews",5,0,f,"2016-03-04 06:41:05.88112","2016-03-08 11:57:06.002387",1,"February"
6376170,"monthly","Impl::Output",3758844,"2016_February","pageviews",5,0,f,"2016-03-04 06:41:06.220523","2016-03-08 11:57:06.035652",1,"February"
6376083,"monthly","Impl::Output",3758764,"2016_February","pageviews",3,0,f,"2016-03-04 06:41:03.503194","2016-03-08 11:57:18.410794",1,"February"
6376176,"monthly","Impl::Output",3758850,"2016_February","pageviews",3,0,f,"2016-03-04 06:41:06.397784","2016-03-08 11:57:22.680347",1,"February"
6376188,"monthly","Impl::Output",3758861,"2016_February","pageviews",3,,,"2016-03-04 06:41:06.721758","2016-03-04 06:41:06.721758",1,"February"
6376195,"monthly","Impl::Output",3758867,"2016_February","pageviews",3,,,"2016-03-04 06:41:06.996443","2016-03-04 06:41:06.996443",1,"February"
6376197,"monthly","Impl::Output",3758869,"2016_February","pageviews",3,,,"2016-03-04 06:41:07.046489","2016-03-04 06:41:07.046489",1,"February"
6376203,"monthly","Impl::Output",3758875,"2016_February","pageviews",3,,,"2016-03-04 06:41:07.221695","2016-03-04 06:41:07.221695",1,"February"
6376209,"monthly","Impl::Output",3758879,"2016_February","pageviews",3,,,"2016-03-04 06:41:07.439742","2016-03-04 06:41:07.439742",1,"February"
6376217,"monthly","Impl::Output",3758883,"2016_February","pageviews",3,,,"2016-03-04 06:41:07.599139","2016-03-04 06:41:07.599139",1,"February"
6376228,"monthly","Impl::Output",3758890,"2016_February","pageviews",3,,,"2016-03-04 06:41:07.823514","2016-03-04 06:41:07.823514",1,"February"
6376230,"monthly","Impl::Output",3758892,"2016_February","pageviews",3,,,"2016-03-04 06:41:07.89699","2016-03-04 06:41:07.89699",1,"February"
6376234,"monthly","Impl::Output",3758896,"2016_February","pageviews",3,,,"2016-03-04 06:41:07.997836","2016-03-04 06:41:07.997836",1,"February"
6376236,"monthly","Impl::Output",3758898,"2016_February","pageviews",3,,,"2016-03-04 06:41:08.072125","2016-03-04 06:41:08.072125",1,"February"
6376238,"monthly","Impl::Output",3758900,"2016_February","pageviews",3,,,"2016-03-04 06:41:08.122156","2016-03-04 06:41:08.122156",1,"February"
6376240,"monthly","Impl::Output",3758902,"2016_February","pageviews",3,,,"2016-03-04 06:41:08.17215","2016-03-04 06:41:08.17215",1,"February"
6376242,"monthly","Impl::Output",3758904,"2016_February","pageviews",3,,,"2016-03-04 06:41:08.222195","2016-03-04 06:41:08.222195",1,"February"
6376250,"monthly","Impl::Output",3758911,"2016_February","pageviews",3,,,"2016-03-04 06:41:08.431836","2016-03-04 06:41:08.431836",1,"February"
6376251,"monthly","Impl::Output",3758912,"2016_February","pageviews",3,0,f,"2016-03-04 06:41:08.481889","2016-03-04 06:41:08.547259",1,"February"
6376262,"monthly","Impl::Output",3758921,"2016_February","pageviews",3,,,"2016-03-04 06:41:08.881885","2016-03-04 06:41:08.881885",1,"February"
6376264,"monthly","Impl::Output",3758923,"2016_February","pageviews",3,,,"2016-03-04 06:41:08.931875","2016-03-04 06:41:08.931875",1,"February"
6376266,"monthly","Impl::Output",3758925,"2016_February","pageviews",3,,,"2016-03-04 06:41:08.981954","2016-03-04 06:41:08.981954",1,"February"
6376268,"monthly","Impl::Output",3758926,"2016_February","pageviews",3,,,"2016-03-04 06:41:09.122275","2016-03-04 06:41:09.122275",1,"February"
6376270,"monthly","Impl::Output",3758928,"2016_February","pageviews",3,,,"2016-03-04 06:41:09.172268","2016-03-04 06:41:09.172268",1,"February"
6376272,"monthly","Impl::Output",3758930,"2016_February","pageviews",3,,,"2016-03-04 06:41:09.222285","2016-03-04 06:41:09.222285",1,"February"
6376274,"monthly","Impl::Output",3758932,"2016_February","pageviews",3,,,"2016-03-04 06:41:09.272261","2016-03-04 06:41:09.272261",1,"February"
6376276,"monthly","Impl::Output",3758934,"2016_February","pageviews",3,,,"2016-03-04 06:41:09.322271","2016-03-04 06:41:09.322271",1,"February"
6376289,"monthly","Impl::Output",3758946,"2016_February","pageviews",3,,,"2016-03-04 06:41:09.789016","2016-03-04 06:41:09.789016",1,"February"
6376291,"monthly","Impl::Output",3758948,"2016_February","pageviews",3,,,"2016-03-04 06:41:09.838947","2016-03-04 06:41:09.838947",1,"February"
6376293,"monthly","Impl::Output",3758949,"2016_February","pageviews",3,,,"2016-03-04 06:41:09.889064","2016-03-04 06:41:09.889064",1,"February"
6376297,"monthly","Impl::Output",3758953,"2016_February","pageviews",3,,,"2016-03-04 06:41:09.989052","2016-03-04 06:41:09.989052",1,"February"
6376300,"monthly","Impl::Output",3758954,"2016_February","pageviews",3,,,"2016-03-04 06:41:10.065362","2016-03-04 06:41:10.065362",1,"February"
6376302,"monthly","Impl::Output",3758956,"2016_February","pageviews",3,,,"2016-03-04 06:41:10.115597","2016-03-04 06:41:10.115597",1,"February"
6376304,"monthly","Impl::Output",3758958,"2016_February","pageviews",3,,,"2016-03-04 06:41:10.165464","2016-03-04 06:41:10.165464",1,"February"
6376306,"monthly","Impl::Output",3758960,"2016_February","pageviews",3,,,"2016-03-04 06:41:10.215394","2016-03-04 06:41:10.215394",1,"February"
6376308,"monthly","Impl::Output",3758962,"2016_February","pageviews",3,,,"2016-03-04 06:41:10.265438","2016-03-04 06:41:10.265438",1,"February"
6376310,"monthly","Impl::Output",3758963,"2016_February","pageviews",3,,,"2016-03-04 06:41:10.315625","2016-03-04 06:41:10.315625",1,"February"
6376312,"monthly","Impl::Output",3758965,"2016_February","pageviews",3,,,"2016-03-04 06:41:10.389309","2016-03-04 06:41:10.389309",1,"February"
6376317,"monthly","Impl::Output",3758969,"2016_February","pageviews",3,,,"2016-03-04 06:41:10.524189","2016-03-04 06:41:10.524189",1,"February"
6376232,"monthly","Impl::Output",3758894,"2016_February","pageviews",2,0,f,"2016-03-04 06:41:07.947058","2016-03-04 06:41:33.957427",1,"February"
6376190,"monthly","Impl::Output",3758863,"2016_February","pageviews",5,0,f,"2016-03-04 06:41:06.771821","2016-03-08 11:57:06.096987",1,"February"
6376192,"monthly","Impl::Output",3758864,"2016_February","pageviews",5,0,f,"2016-03-04 06:41:06.847748","2016-03-08 11:57:06.194059",1,"February"
6376199,"monthly","Impl::Output",3758871,"2016_February","pageviews",5,0,f,"2016-03-04 06:41:07.096345","2016-03-08 11:57:06.266155",1,"February"
6376201,"monthly","Impl::Output",3758873,"2016_February","pageviews",5,0,f,"2016-03-04 06:41:07.171417","2016-03-08 11:57:06.294147",1,"February"
6376205,"monthly","Impl::Output",3758877,"2016_February","pageviews",5,0,f,"2016-03-04 06:41:07.3306","2016-03-08 11:57:06.377423",1,"February"
6376207,"monthly","Impl::Output",982555,"2016_February","pageviews",5,15,f,"2016-03-04 06:41:07.389676","2016-03-08 11:57:06.411257",3,"February"
6376219,"monthly","Impl::Output",3758885,"2016_February","pageviews",5,0,f,"2016-03-04 06:41:07.648085","2016-03-08 11:57:06.572029",1,"February"
6376221,"monthly","Impl::Output",3758887,"2016_February","pageviews",5,0,f,"2016-03-04 06:41:07.698804","2016-03-08 11:57:06.605374",1,"February"
6376224,"monthly","Impl::Output",3758889,"2016_February","pageviews",5,0,f,"2016-03-04 06:41:07.748275","2016-03-08 11:57:06.702532",1,"February"
6376244,"monthly","Impl::Output",3758906,"2016_February","pageviews",5,0,f,"2016-03-04 06:41:08.298626","2016-03-08 11:57:07.122557",1,"February"
6376253,"monthly","Impl::Output",3758914,"2016_February","pageviews",5,0,f,"2016-03-04 06:41:08.597264","2016-03-08 11:57:07.461592",1,"February"
6376256,"monthly","Impl::Output",3758915,"2016_February","pageviews",5,0,f,"2016-03-04 06:41:08.673551","2016-03-08 11:57:07.494968",1,"February"
6376258,"monthly","Impl::Output",3758917,"2016_February","pageviews",5,0,f,"2016-03-04 06:41:08.723497","2016-03-08 11:57:07.5283",1,"February"
6376282,"monthly","Impl::Output",3758940,"2016_February","pageviews",5,0,f,"2016-03-04 06:41:09.581704","2016-03-08 11:57:07.714534",1,"February"
6376284,"monthly","Impl::Output",3758942,"2016_February","pageviews",5,0,f,"2016-03-04 06:41:09.631861","2016-03-08 11:57:07.74791",1,"February"
6376287,"monthly","Impl::Output",3758944,"2016_February","pageviews",5,0,f,"2016-03-04 06:41:09.738925","2016-03-08 11:57:07.911981",1,"February"
6376215,"monthly","Impl::Output",3758881,"2016_February","pageviews",3,0,f,"2016-03-04 06:41:07.524029","2016-03-08 11:57:25.062753",1,"February"
6376246,"monthly","Impl::Output",3758908,"2016_February","pageviews",3,0,f,"2016-03-04 06:41:08.348507","2016-03-08 11:57:28.148778",1,"February"
6376260,"monthly","Impl::Output",3758919,"2016_February","pageviews",3,0,f,"2016-03-04 06:41:08.831958","2016-03-08 11:57:28.873966",1,"February"
6376295,"monthly","Impl::Output",3758951,"2016_February","pageviews",3,0,f,"2016-03-04 06:41:09.939069","2016-03-08 11:57:31.174624",1,"February"
6376314,"monthly","Impl::Output",3758967,"2016_February","pageviews",3,0,f,"2016-03-04 06:41:10.439334","2016-03-08 11:57:31.93326",1,"February"
6376319,"monthly","Impl::Output",3758971,"2016_February","pageviews",3,,,"2016-03-04 06:41:10.57439","2016-03-04 06:41:10.57439",1,"February"
6376321,"monthly","Impl::Output",3758973,"2016_February","pageviews",3,,,"2016-03-04 06:41:10.656139","2016-03-04 06:41:10.656139",1,"February"
6376323,"monthly","Impl::Output",3758975,"2016_February","pageviews",3,,,"2016-03-04 06:41:10.706254","2016-03-04 06:41:10.706254",1,"February"
6376325,"monthly","Impl::Output",3758977,"2016_February","pageviews",3,,,"2016-03-04 06:41:10.756064","2016-03-04 06:41:10.756064",1,"February"
6376327,"monthly","Impl::Output",3758979,"2016_February","pageviews",3,,,"2016-03-04 06:41:10.80611","2016-03-04 06:41:10.80611",1,"February"
6376329,"monthly","Impl::Output",3758981,"2016_February","pageviews",3,,,"2016-03-04 06:41:10.856197","2016-03-04 06:41:10.856197",1,"February"
6376331,"monthly","Impl::Output",3758982,"2016_February","pageviews",3,,,"2016-03-04 06:41:10.906241","2016-03-04 06:41:10.906241",1,"February"
6376333,"monthly","Impl::Output",3758984,"2016_February","pageviews",3,,,"2016-03-04 06:41:10.956876","2016-03-04 06:41:10.956876",1,"February"
6376335,"monthly","Impl::Output",3758986,"2016_February","pageviews",3,,,"2016-03-04 06:41:11.032664","2016-03-04 06:41:11.032664",1,"February"
6376339,"monthly","Impl::Output",3758990,"2016_February","pageviews",3,,,"2016-03-04 06:41:11.164614","2016-03-04 06:41:11.164614",1,"February"
6376345,"monthly","Impl::Output",3758995,"2016_February","pageviews",3,,,"2016-03-04 06:41:11.349467","2016-03-04 06:41:11.349467",1,"February"
6376349,"monthly","Impl::Output",3758998,"2016_February","pageviews",3,,,"2016-03-04 06:41:11.399551","2016-03-04 06:41:11.399551",1,"February"
6376352,"monthly","Impl::Output",3759000,"2016_February","pageviews",3,,,"2016-03-04 06:41:11.449507","2016-03-04 06:41:11.449507",1,"February"
6376356,"monthly","Impl::Output",3759002,"2016_February","pageviews",3,,,"2016-03-04 06:41:11.499653","2016-03-04 06:41:11.499653",1,"February"
6376387,"monthly","Impl::Output",3759019,"2016_February","pageviews",3,,,"2016-03-04 06:41:11.967398","2016-03-04 06:41:11.967398",1,"February"
6376396,"monthly","Impl::Output",3759026,"2016_February","pageviews",3,,,"2016-03-04 06:41:12.092549","2016-03-04 06:41:12.092549",1,"February"
6376409,"monthly","Impl::Output",3759037,"2016_February","pageviews",3,,,"2016-03-04 06:41:12.242917","2016-03-04 06:41:12.242917",1,"February"
6376417,"monthly","Impl::Output",3759043,"2016_February","pageviews",3,,,"2016-03-04 06:41:12.374395","2016-03-04 06:41:12.374395",1,"February"
6376421,"monthly","Impl::Output",3759045,"2016_February","pageviews",3,,,"2016-03-04 06:41:12.426366","2016-03-04 06:41:12.426366",1,"February"
6376425,"monthly","Impl::Output",3759047,"2016_February","pageviews",3,,,"2016-03-04 06:41:12.476677","2016-03-04 06:41:12.476677",1,"February"
6376430,"monthly","Impl::Output",3759051,"2016_February","pageviews",3,,,"2016-03-04 06:41:12.559956","2016-03-04 06:41:12.559956",1,"February"
6376437,"monthly","Impl::Output",3759057,"2016_February","pageviews",3,,,"2016-03-04 06:41:12.660084","2016-03-04 06:41:12.660084",1,"February"
6376446,"monthly","Impl::Output",3759064,"2016_February","pageviews",3,,,"2016-03-04 06:41:12.760242","2016-03-04 06:41:12.760242",1,"February"
6376450,"monthly","Impl::Output",3759066,"2016_February","pageviews",3,,,"2016-03-04 06:41:12.841883","2016-03-04 06:41:12.841883",1,"February"
6376457,"monthly","Impl::Output",3759069,"2016_February","pageviews",3,,,"2016-03-04 06:41:12.925527","2016-03-04 06:41:12.925527",1,"February"
6376461,"monthly","Impl::Output",3759072,"2016_February","pageviews",3,,,"2016-03-04 06:41:13.002391","2016-03-04 06:41:13.002391",1,"February"
6376466,"monthly","Impl::Output",3759076,"2016_February","pageviews",3,,,"2016-03-04 06:41:13.052338","2016-03-04 06:41:13.052338",1,"February"
6376471,"monthly","Impl::Output",3759079,"2016_February","pageviews",3,,,"2016-03-04 06:41:13.125614","2016-03-04 06:41:13.125614",1,"February"
6376479,"monthly","Impl::Output",3759083,"2016_February","pageviews",3,,,"2016-03-04 06:41:13.252971","2016-03-04 06:41:13.252971",1,"February"
6376484,"monthly","Impl::Output",3759086,"2016_February","pageviews",3,,,"2016-03-04 06:41:13.303195","2016-03-04 06:41:13.303195",1,"February"
6376490,"monthly","Impl::Output",3759089,"2016_February","pageviews",3,,,"2016-03-04 06:41:13.387924","2016-03-04 06:41:13.387924",1,"February"
6376494,"monthly","Impl::Output",3759093,"2016_February","pageviews",3,,,"2016-03-04 06:41:13.437169","2016-03-04 06:41:13.437169",1,"February"
6376504,"monthly","Impl::Output",3759102,"2016_February","pageviews",3,,,"2016-03-04 06:41:13.53922","2016-03-04 06:41:13.53922",1,"February"
6376507,"monthly","Impl::Output",3759105,"2016_February","pageviews",3,,,"2016-03-04 06:41:13.652114","2016-03-04 06:41:13.652114",1,"February"
6376511,"monthly","Impl::Output",3759108,"2016_February","pageviews",3,,,"2016-03-04 06:41:13.72978","2016-03-04 06:41:13.72978",1,"February"
6376519,"monthly","Impl::Output",3759115,"2016_February","pageviews",3,,,"2016-03-04 06:41:13.963485","2016-03-04 06:41:13.963485",1,"February"
6376523,"monthly","Impl::Output",3759119,"2016_February","pageviews",3,,,"2016-03-04 06:41:14.013431","2016-03-04 06:41:14.013431",1,"February"
6376536,"monthly","Impl::Output",3759130,"2016_February","pageviews",3,,,"2016-03-04 06:41:14.221972","2016-03-04 06:41:14.221972",1,"February"
6376544,"monthly","Impl::Output",3759135,"2016_February","pageviews",3,,,"2016-03-04 06:41:14.322156","2016-03-04 06:41:14.322156",1,"February"
6376548,"monthly","Impl::Output",3759138,"2016_February","pageviews",3,,,"2016-03-04 06:41:14.372803","2016-03-04 06:41:14.372803",1,"February"
6376342,"monthly","Impl::Output",3758993,"2016_February","pageviews",5,0,f,"2016-03-04 06:41:11.272928","2016-03-08 11:57:08.198599",1,"February"
6376359,"monthly","Impl::Output",982714,"2016_February","pageviews",5,4,f,"2016-03-04 06:41:11.533039","2016-03-08 11:57:08.265477",2,"February"
6376367,"monthly","Impl::Output",3759009,"2016_February","pageviews",3,0,f,"2016-03-04 06:41:11.656763","2016-03-08 11:57:33.12531",1,"February"
6376371,"monthly","Impl::Output",3759011,"2016_February","pageviews",5,0,f,"2016-03-04 06:41:11.707056","2016-03-08 11:57:08.539972",1,"February"
6376374,"monthly","Impl::Output",3759012,"2016_February","pageviews",5,0,f,"2016-03-04 06:41:11.757173","2016-03-08 11:57:08.573247",1,"February"
6376379,"monthly","Impl::Output",3759014,"2016_February","pageviews",5,0,f,"2016-03-04 06:41:11.867089","2016-03-08 11:57:08.606667",1,"February"
6376383,"monthly","Impl::Output",3759017,"2016_February","pageviews",5,0,f,"2016-03-04 06:41:11.917272","2016-03-08 11:57:08.640003",1,"February"
6376391,"monthly","Impl::Output",3759022,"2016_February","pageviews",5,0,f,"2016-03-04 06:41:12.017273","2016-03-08 11:57:08.7234",1,"February"
6376400,"monthly","Impl::Output",3759030,"2016_February","pageviews",5,0,f,"2016-03-04 06:41:12.142543","2016-03-08 11:57:08.756753",1,"February"
6376404,"monthly","Impl::Output",3759034,"2016_February","pageviews",5,0,f,"2016-03-04 06:41:12.192418","2016-03-08 11:57:08.790008",1,"February"
6376434,"monthly","Impl::Output",3759055,"2016_February","pageviews",5,0,f,"2016-03-04 06:41:12.609914","2016-03-08 11:57:08.990187",1,"February"
6376442,"monthly","Impl::Output",3759060,"2016_February","pageviews",5,0,f,"2016-03-04 06:41:12.710173","2016-03-08 11:57:09.073541",1,"February"
6376337,"monthly","Impl::Output",3758988,"2016_February","pageviews",3,0,f,"2016-03-04 06:41:11.082686","2016-03-08 11:57:32.016681",1,"February"
6376363,"monthly","Impl::Output",3759006,"2016_February","pageviews",3,0,f,"2016-03-04 06:41:11.606694","2016-03-09 08:18:51.195362",1,"February"
6376413,"monthly","Impl::Output",3759041,"2016_February","pageviews",3,0,f,"2016-03-04 06:41:12.32454","2016-03-08 11:57:34.343406",1,"February"
6376552,"monthly","Impl::Output",3759142,"2016_February","pageviews",3,,,"2016-03-04 06:41:14.432891","2016-03-04 06:41:14.432891",1,"February"
6376556,"monthly","Impl::Output",3759146,"2016_February","pageviews",3,,,"2016-03-04 06:41:14.480295","2016-03-04 06:41:14.480295",1,"February"
